,movie,size,mean_ratings,weighted_rating,genre 1,genre 2,genre 3,genre 4,genre 5,genre 6
818,Harold and Maude (1971),697,4.164992826398852,27.267314271790248,Comedy,,,,,
819,Harriet the Spy (1996),121,3.0991735537190084,14.862987228089075,Children's,Comedy,,,,
820,Harry and the Hendersons (1987),298,2.7181208053691277,15.485388335803282,Comedy,,,,,
821,Harvey (1950),356,4.089887640449438,24.027806584608307,Comedy,,,,,
822,"Haunting, The (1963)",183,3.5027322404371586,18.247435103668586,Horror,Thriller,,,,
823,"Haunting, The (1999)",476,2.3823529411764706,14.688201358610149,Horror,Thriller,,,,
824,He Got Game (1998),160,3.38125,17.160431462759377,Drama,,,,,
825,Heart and Souls (1993),219,3.547945205479452,19.120131205787313,Comedy,Fantasy,,,,
826,Heartbreak Ridge (1986),300,3.3466666666666667,19.08865868184942,Action,War,,,,
827,Heat (1995),940,3.8787234042553194,26.553274494907157,Action,Crime,Thriller,,,
828,Heathers (1989),803,3.8156911581569117,25.52069594462376,Comedy,,,,,
829,Heaven & Earth (1993),105,3.3142857142857145,15.424554303379221,Action,Drama,War,,,
830,Heaven Can Wait (1978),345,3.6202898550724636,21.155324570643966,Comedy,,,,,
831,Heavenly Creatures (1994),477,3.8658280922431865,23.84255850984927,Drama,Fantasy,Romance,Thriller,,
832,Heavy Metal (1981),618,3.546925566343042,22.79427621156514,Action,Adventure,Animation,Horror,Sci-Fi,
833,Hellbound: Hellraiser II (1988),167,2.802395209580838,14.342641342581086,Horror,,,,,
834,Hellraiser (1987),279,3.111111111111111,17.51932554344425,Horror,,,,,
835,Hellraiser: Bloodline (1996),216,2.4722222222222223,13.288882730108076,Action,Horror,Sci-Fi,,,
836,Help! (1965),291,3.7731958762886597,21.406559956543983,Comedy,Musical,,,,
837,Henry Fool (1997),113,3.4867256637168142,16.48310442984657,Comedy,Drama,,,,
838,Henry V (1989),426,4.286384976525822,25.95165785513585,Drama,War,,,,
839,Henry: Portrait of a Serial Killer (1990),219,3.4794520547945207,18.751016703745087,Crime,Horror,,,,
840,Herbie Goes Bananas (1980),104,2.5384615384615383,11.789607667051175,Adventure,Children's,Comedy,,,
841,Herbie Goes to Monte Carlo (1977),101,2.5544554455445545,11.789119736089555,Adventure,Children's,Comedy,,,
842,Herbie Rides Again (1974),135,2.725925925925926,13.371415692335868,Adventure,Children's,Comedy,,,
843,Hercules (1997),469,3.279317697228145,20.169780507186303,Adventure,Animation,Children's,Comedy,Musical,
844,Hero (1992),186,3.0161290322580645,15.761526257812399,Comedy,Drama,,,,
845,"Hidden, The (1987)",284,3.683098591549296,20.805729060269798,Action,Horror,Sci-Fi,,,
846,High Art (1998),133,3.5037593984962405,17.134606719934865,Drama,Romance,,,,
847,High Fidelity (2000),1373,3.928623452294246,28.383335666942777,Comedy,,,,,
848,High Noon (1952),403,4.1786600496277915,25.067516551658098,Western,,,,,
849,High Plains Drifter (1972),317,3.8832807570977916,22.36343244051398,Western,,,,,
850,Higher Learning (1995),141,3.1702127659574466,15.688621780135044,Drama,,,,,
851,Highlander (1986),741,3.8461538461538463,25.415387020369565,Action,Adventure,,,,
852,Highlander III: The Sorcerer (1994),203,2.123152709359606,11.280747669788228,Action,Sci-Fi,,,,
853,Highlander: Endgame (2000),135,2.414814814814815,11.84533020571058,Action,Adventure,Fantasy,,,
854,Hilary and Jackie (1998),160,3.825,19.41253984326939,Drama,,,,,
855,His Girl Friday (1940),397,4.249370277078086,25.427960971081337,Comedy,,,,,
856,History of the World: Part I (1981),371,3.5902964959568733,21.2409195347523,Comedy,,,,,
857,Hocus Pocus (1993),183,2.8688524590163933,14.945247159790963,Children's,Comedy,,,,
858,Holiday Inn (1942),275,3.88,21.7930718589463,Comedy,Musical,,,,
859,Hollow Man (2000),405,2.5382716049382714,15.239496061692645,Horror,Sci-Fi,Thriller,,,
860,Home Alone (1990),675,3.1348148148148147,20.422417857609293,Children's,Comedy,,,,
861,Home Alone 2: Lost in New York (1992),341,2.3929618768328447,13.955472438308945,Children's,Comedy,,,,
862,Home Alone 3 (1997),154,1.8766233766233766,9.45246300063337,Children's,Comedy,,,,
863,Home Fries (1998),146,2.5753424657534247,12.834493765495441,Comedy,Romance,,,,
864,Homegrown (1998),104,3.3653846153846154,15.630161679802695,Comedy,Thriller,,,,
865,Homeward Bound: The Incredible Journey (1993),234,3.3461538461538463,18.254343732158464,Adventure,Children's,,,,
866,"Honey, I Blew Up the Kid (1992)",381,2.257217847769029,13.414192815246622,Children's,Comedy,Sci-Fi,,,
867,"Honey, I Shrunk the Kids (1989)",1045,2.9330143540669855,20.389647544385323,Adventure,Children's,Comedy,Fantasy,Sci-Fi,
868,Honeymoon in Vegas (1992),542,3.2195571955719555,20.267968952974506,Comedy,Romance,,,,
869,Hook (1991),722,3.018005540166205,19.864588334691785,Adventure,Fantasy,,,,
870,Hoop Dreams (1994),716,4.18854748603352,27.534171537311423,Documentary,,,,,
871,Hoosiers (1986),590,3.91864406779661,25.001429331037723,Drama,,,,,
872,Hope Floats (1998),387,2.994832041343669,17.844481186618907,Comedy,Drama,Romance,,,
873,"Horse Whisperer, The (1998)",210,3.2285714285714286,17.26351859917354,Drama,,,,,
874,Hot Shots! Part Deux (1993),573,2.7958115183246073,17.7558794383543,Action,Comedy,War,,,
875,House (1986),166,2.8855421686746987,14.750856329052917,Comedy,Horror,,,,
876,House II: The Second Story (1987),103,2.2524271844660193,10.439389565721122,Comedy,Horror,,,,
877,House Party (1990),171,2.818713450292398,14.492876223592294,Comedy,,,,,
878,"House of Yes, The (1997)",194,3.4742268041237114,18.301734016539605,Comedy,Drama,Thriller,,,
879,"House on Haunted Hill, The (1999)",341,2.30791788856305,13.459505893320024,Horror,,,,,
880,Houseguest (1994),138,2.9130434782608696,14.353304213284032,Comedy,,,,,
881,How Green Was My Valley (1941),107,4.02803738317757,18.82232923040263,Drama,,,,,
882,How Stella Got Her Groove Back (1998),140,2.7857142857142856,13.766003891554488,Drama,Romance,,,,
883,How to Make an American Quilt (1995),166,3.108433734939759,15.89027529392757,Drama,Romance,,,,
884,Howard the Duck (1986),434,2.0990783410138247,12.747796245542554,Adventure,Children's,Sci-Fi,,,
885,Howards End (1992),480,3.7291666666666665,23.02307734580097,Drama,,,,,
886,"Howling, The (1980)",231,3.25974025974026,17.7408681213113,Horror,,,,,
887,Hud (1963),279,4.021505376344086,22.64594845592678,Drama,Western,,,,
888,"Hudsucker Proxy, The (1994)",599,3.631051752921536,23.221525836228885,Comedy,Romance,,,,
889,"Hunchback of Notre Dame, The (1996)",390,3.223076923076923,19.22934987456021,Animation,Children's,Musical,,,
890,"Hunger, The (1983)",160,3.43125,17.414190153521066,Horror,,,,,
891,"Hunt for Red October, The (1990)",1652,4.052058111380146,30.024704988267377,Action,Thriller,,,,
892,"Hurricane, The (1999)",509,3.848722986247544,23.98696594189091,Drama,,,,,
893,"Hustler, The (1961)",450,4.24,25.90320975092091,Drama,,,,,
894,I Know What You Did Last Summer (1997),475,2.6315789473684212,16.219249484301688,Horror,Mystery,Thriller,,,
895,I Love Trouble (1994),127,2.4960629921259843,12.091396113443885,Action,Comedy,,,,
896,I Shot Andy Warhol (1996),100,3.57,16.440457563977485,Drama,,,,,
897,I Still Know What You Did Last Summer (1998),295,2.2033898305084745,12.530623666511469,Horror,Mystery,Thriller,,,
898,I.Q. (1994),367,3.2697547683923704,19.309085061758815,Comedy,Romance,,,,
899,"Ice Storm, The (1997)",507,3.8007889546351086,23.673255826272605,Drama,,,,,
900,"Ideal Husband, An (1999)",390,3.7,22.074742934757662,Comedy,,,,,
901,Idle Hands (1999),207,2.7246376811594204,14.529726567157818,Comedy,Horror,,,,
902,Immortal Beloved (1994),261,3.7586206896551726,20.914921530971505,Drama,Romance,,,,
903,In & Out (1997),428,3.2803738317757007,19.876189174291685,Comedy,,,,,
904,In the Army Now (1994),151,2.225165562913907,11.164278312382876,Comedy,War,,,,
905,In the Company of Men (1997),307,3.778501628664495,21.638903541371818,Drama,,,,,
906,In the Heat of the Night (1967),348,4.129310344827586,24.165560239758392,Drama,Mystery,,,,
907,In the Line of Fire (1993),972,3.825102880658436,26.31424370471596,Action,Thriller,,,,
908,In the Mouth of Madness (1995),193,2.911917098445596,15.32451754489402,Horror,Thriller,,,,
909,In the Name of the Father (1993),312,3.9006410256410255,22.40139384475686,Drama,,,,,
910,Indecent Proposal (1993),217,2.737327188940092,14.726539299553147,Drama,,,,,
911,Independence Day (ID4) (1996),1730,3.5104046242774567,26.173144001813785,Action,Sci-Fi,War,,,
912,"Indian in the Cupboard, The (1995)",357,3.212885154061625,18.8844900327766,Adventure,Children's,Fantasy,,,
913,Indiana Jones and the Last Crusade (1989),1628,4.133292383292384,30.566141695834748,Action,Adventure,,,,
914,Indiana Jones and the Temple of Doom (1984),1127,3.676131322094055,25.833330995267783,Action,Adventure,,,,
915,Indochine (1992),160,3.78125,19.190500988852907,Drama,Romance,,,,
916,Inherit the Wind (1960),268,4.279850746268656,23.92858980091773,Drama,,,,,
917,"Insider, The (1999)",884,4.0588235294117645,27.53691396011749,Drama,,,,,
918,Inspector Gadget (1999),373,2.1662198391420913,12.827440651668105,Action,Adventure,Children's,Comedy,,
919,Instinct (1999),266,3.1353383458646618,17.506150080917056,Drama,Thriller,,,,
920,Interview with the Vampire (1994),738,3.524390243902439,23.274875186701664,Drama,Horror,,,,
921,Invasion of the Body Snatchers (1956),628,3.912420382165605,25.205925460210768,Horror,Sci-Fi,,,,
922,Inventing the Abbotts (1997),131,3.1374045801526718,15.295466410959337,Drama,Romance,,,,
923,"Invisible Man, The (1933)",232,3.75,20.42526514374866,Horror,Sci-Fi,,,,
924,Iron Eagle (1986),271,2.5940959409594098,14.532433694016348,Action,War,,,,
925,Iron Eagle II (1988),148,1.864864864864865,9.31912559161416,Action,War,,,,
926,"Iron Giant, The (1999)",674,4.0474777448071215,26.36215392072518,Animation,Children's,,,,
927,"Island of Dr. Moreau, The (1996)",324,2.200617283950617,12.721204094938056,Sci-Fi,Thriller,,,,
928,It Could Happen to You (1994),268,3.421641791044776,19.13035470570319,Drama,Romance,,,,
929,It Happened One Night (1934),374,4.280748663101604,25.360250084654187,Comedy,,,,,
930,It's a Wonderful Life (1946),729,4.299039780521262,28.337867594122272,Drama,,,,,
931,JFK (1991),756,3.755291005291005,24.890224162663618,Drama,Mystery,,,,
932,Jack (1996),171,2.6315789473684212,13.530693569743844,Comedy,Drama,,,,
933,Jack Frost (1998),205,2.234146341463415,11.892383270465324,Comedy,Drama,,,,
934,"Jackal, The (1997)",337,3.077151335311573,17.90927596075786,Action,Thriller,,,,
935,Jackie Brown (1997),724,3.6892265193370166,24.292787029091503,Crime,Drama,,,,
936,Jackie Chan's First Strike (1996),297,3.3063973063973062,18.82574060708502,Action,,,,,
937,Jacob's Ladder (1990),667,3.578710644677661,23.27160395742218,Horror,Mystery,Thriller,,,
938,Jagged Edge (1985),244,3.6434426229508197,20.028617017564166,Thriller,,,,,
939,Jakob the Liar (1999),118,2.7966101694915255,13.341745136217538,Drama,,,,,
940,James and the Giant Peach (1996),525,3.4647619047619047,21.70118369457936,Animation,Children's,Musical,,,
941,Jawbreaker (1999),119,2.596638655462185,12.409656801440864,Comedy,,,,,
942,Jaws (1975),1697,4.089569829110195,30.41256559854186,Action,Horror,,,,
943,Jaws 2 (1978),370,2.5891891891891894,15.311178052436386,Action,Horror,,,,
944,Jaws 3-D (1983),210,1.8523809523809525,9.904880140233788,Action,Horror,,,,
945,Jean de Florette (1986),216,4.324074074074074,23.243102003597272,Drama,,,,,
946,Jennifer 8 (1992),116,2.896551724137931,13.769019863894297,Thriller,,,,,
947,Jeremiah Johnson (1972),222,3.7882882882882885,20.466899451146787,Western,,,,,
948,"Jerk, The (1979)",573,3.743455497382199,23.77425804948188,Comedy,,,,,
949,Jerry Maguire (1996),1353,3.7590539541759056,27.103078336198543,Drama,Romance,,,,
950,Jesus' Son (1999),148,3.75,18.73954602661543,Drama,,,,,
951,"Jewel of the Nile, The (1985)",673,3.163447251114413,20.59956286302173,Action,Adventure,Comedy,Romance,,
952,Jingle All the Way (1996),222,2.4774774774774775,13.385011531665556,Adventure,Children's,Comedy,,,
953,Joe's Apartment (1996),131,2.2900763358778624,11.164574022598055,Comedy,Musical,,,,
954,Johnny Mnemonic (1995),458,2.576419213973799,15.78538348745576,Action,Sci-Fi,Thriller,,,
955,"Journey of Natty Gann, The (1985)",154,3.4935064935064934,17.596626624016444,Adventure,Children's,,,,
956,"Joy Luck Club, The (1993)",474,3.829113924050633,23.591964744465326,Drama,,,,,
957,Judge Dredd (1995),564,2.3085106382978724,14.624540133777435,Action,Adventure,Sci-Fi,,,
958,Judgment Night (1993),133,2.7969924812030076,13.678269742093928,Action,,,,,
959,Jules and Jim (Jules et Jim) (1961),148,3.97972972972973,19.88755425166935,Drama,,,,,
960,Jumanji (1995),701,3.20114122681883,20.97550313624197,Adventure,Children's,Fantasy,,,
961,Jumpin' Jack Flash (1986),374,2.770053475935829,16.41050536396111,Action,Comedy,Romance,Thriller,,
962,"Jungle Book, The (1967)",664,3.816265060240964,24.79916711863446,Animation,Children's,Comedy,Musical,,
963,"Jungle Book, The (1994)",239,3.3640167364016738,18.42291504499136,Adventure,Children's,Romance,,,
964,Jungle Fever (1991),215,3.1953488372093024,17.161061978249787,Drama,Romance,,,,
965,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),146,2.335616438356164,11.63979354796262,Children's,Comedy,,,,
966,Junior (1994),218,2.6513761467889907,14.27632177198208,Comedy,Sci-Fi,,,,
967,Jurassic Park (1993),2672,3.7638473053892216,29.698947811018257,Action,Adventure,Sci-Fi,,,
968,"Juror, The (1996)",114,2.6052631578947367,12.339043326080397,Drama,Thriller,,,,
969,Just Cause (1995),114,3.2280701754385963,15.288780956220828,Mystery,Thriller,,,,
970,Kagemusha (1980),141,4.283687943262412,21.198943076513576,Drama,War,,,,
971,Kalifornia (1993),294,3.380952380952381,19.215912546716496,Drama,Thriller,,,,
972,"Karate Kid III, The (1989)",286,2.1223776223776225,12.004150451635143,Action,Adventure,Drama,,,
973,"Karate Kid, Part II, The (1986)",477,2.6771488469601676,16.51135966218954,Action,Adventure,Drama,,,
974,"Karate Kid, The (1984)",493,3.417849898580122,21.192409651646923,Drama,,,,,
975,Kazaam (1996),120,1.4666666666666666,7.021654556080334,Children's,Comedy,Fantasy,,,
976,Keeping the Faith (2000),489,3.7484662576687118,23.21186184704998,Comedy,Romance,,,,
977,Kelly's Heroes (1970),375,3.9093333333333335,23.170329477526995,Action,Comedy,War,,,
978,"Kentucky Fried Movie, The (1977)",305,3.481967213114754,19.917938054941217,Comedy,,,,,
979,Key Largo (1948),461,4.082429501084599,25.039165112624065,Crime,Drama,Film-Noir,Thriller,,
980,"Kid in King Arthur's Court, A (1995)",144,2.423611111111111,12.044894733000168,Adventure,Children's,Comedy,Fantasy,Romance,
981,"Kid, The (2000)",165,3.2363636363636363,16.524696260987334,Comedy,,,,,
982,Kids (1995),220,3.477272727272727,18.755113967997985,Drama,,,,,
983,Kids in the Hall: Brain Candy (1996),264,3.4166666666666665,19.051159435749913,Comedy,,,,,
984,"Killer, The (Die xue shuang xiong) (1989)",244,4.19672131147541,23.07008304385344,Action,Thriller,,,,
985,"Killing Fields, The (1984)",732,4.248633879781421,28.02305655521814,Drama,War,,,,
986,Killing Zoe (1994),176,3.528409090909091,18.243582732492566,Thriller,,,,,
987,"Killing, The (1956)",130,4.1692307692307695,20.293874401130196,Crime,Film-Noir,,,,
988,King Kong (1933),756,3.6560846560846563,24.23268037534422,Action,Adventure,Horror,,,
989,King Kong (1976),309,2.7572815533980584,15.808436142125824,Action,Adventure,Horror,,,
990,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),136,2.7720588235294117,13.618168322959498,Action,Sci-Fi,,,,
991,"King and I, The (1956)",372,3.954301075268817,23.405088332354296,Musical,,,,,
992,King of New York (1990),180,3.388888888888889,17.59835377246127,Action,Crime,,,,
993,Kingpin (1996),765,3.4784313725490197,23.096352410212305,Comedy,,,,,
994,Kiss of Death (1995),102,2.843137254901961,13.14943250835724,Crime,Drama,Thriller,,,
995,Kiss the Girls (1997),395,3.3367088607594937,19.949801109214377,Crime,Drama,Thriller,,,
996,Klute (1971),302,3.80794701986755,21.745003542983778,Drama,Mystery,,,,
997,Kolya (1996),189,4.052910052910053,21.24432917214649,Comedy,,,,,
998,Koyaanisqatsi (1983),182,3.9725274725274726,20.673059531629246,Documentary,War,,,,
999,Kramer Vs. Kramer (1979),452,3.7964601769911503,23.210350930513517,Drama,,,,,
1000,Krippendorf's Tribe (1998),108,2.3981481481481484,11.228444331714565,Comedy,,,,,
1001,Kull the Conqueror (1997),109,2.3394495412844036,10.975171651086528,Action,Adventure,,,,
1002,Kundun (1997),176,3.727272727272727,19.271803981505837,Drama,,,,,
1003,L.A. Confidential (1997),2288,4.219405594405594,32.63893076268881,Crime,Film-Noir,Mystery,Thriller,,
1004,L.A. Story (1991),825,3.7066666666666666,24.891687752013883,Comedy,Romance,,,,
1005,Labyrinth (1986),554,3.637184115523466,22.976691053782993,Adventure,Children's,Fantasy,,,
1006,"Lady Eve, The (1941)",145,4.1931034482758625,20.867959416494546,Comedy,Romance,,,,
1007,"Lady Vanishes, The (1938)",199,4.185929648241206,22.157401602992476,Comedy,Mystery,Romance,Thriller,,
1008,Lady and the Tramp (1955),864,3.8043981481481484,25.723714920207097,Animation,Children's,Comedy,Musical,Romance,
1009,Ladyhawke (1985),542,3.6734317343173433,23.12522990565745,Adventure,Fantasy,Romance,,,
1010,Lake Placid (1999),421,2.501187648456057,15.113758607761396,Horror,Thriller,,,,
1011,Last Action Hero (1993),500,2.508,15.586237110842855,Action,Comedy,,,,
1012,"Last Days of Disco, The (1998)",135,3.311111111111111,16.241909821940578,Drama,,,,,
1013,"Last Detail, The (1973)",172,3.8488372093023258,19.811868277037824,Comedy,Drama,,,,
1014,"Last Emperor, The (1987)",636,3.9764150943396226,25.66854900422511,Drama,War,,,,
1015,Last Man Standing (1996),256,2.90625,16.11567194801873,Action,Drama,Western,,,
1016,"Last Picture Show, The (1971)",354,3.9717514124293785,23.31138830470646,Drama,,,,,
1017,"Last Supper, The (1995)",121,3.603305785123967,17.280699817191564,Drama,Thriller,,,,
1018,"Last Temptation of Christ, The (1988)",254,3.531496062992126,19.55507416344735,Drama,,,,,
1019,"Last of the Mohicans, The (1992)",975,3.8133333333333335,26.24502822273846,Action,Romance,War,,,
